Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
133.57,492,28.2,8.69,4275.48,13.47
796.27,221,5.1,4.15,917.15,1.16
283.01,379,46.1,5.35,2027.65,3.43
878.32,222,7.1,0.21,46.62,11.4
944.6,258,11.3,1.59,410.22,10.79
157.31,201,28.0,6.42,1290.42,4.69
468.05,367,38.2,7.17,2631.39,1.4
981.18,258,31.0,5.83,1504.14,12.94
488.57,349,11.7,1.44,502.56,5.05
864.91,225,0.1,4.46,1003.5,3.34
592.84,202,37.9,3.56,719.12,7.98
381.58,226,49.3,4.96,1120.96,13.7
292.93,236,40.5,8.7,2053.2,1.13
211.19,183,23.1,7.76,1420.08,11.6
764.18,200,45.2,0.85,170.0,8.8
392.68,357,20.6,8.9,3177.3,6.67
516.16,246,26.3,4.72,1161.12,11.29
497.4,444,23.9,7.44,3303.36,14.5
581.51,353,22.4,1.41,497.73,3.82
866.92,111,38.8,6.71,744.81,2.58
980.93,6,26.4,2.37,14.22,13.74
413.51,236,15.9,4.39,1036.04,10.2
829.24,127,13.0,0.18,22.86,6.85
766.88,104,2.0,1.52,158.08,8.81
577.79,237,29.2,0.93,220.41,11.31
956.49,403,11.6,2.41,971.23,11.71
208.47,480,7.5,1.01,484.8,13.84
118.17,155,32.7,6.92,1072.6,6.69
855.42,257,34.1,0.3,77.1,4.75
444.76,235,37.6,6.18,1452.3,9.78
848.5,289,25.2,1.42,410.38,6.53
894.16,40,44.7,9.45,378.0,9.12
71.83,288,46.8,9.33,2687.04,6.59
884.63,197,40.4,2.26,445.22,2.72
453.84,273,31.8,6.15,1678.95,7.31
515.33,382,15.3,0.29,110.78,10.52
630.33,264,49.1,9.32,2460.48,12.09
927.12,57,13.8,5.23,298.11,7.65
28.92,298,10.2,0.44,131.12,2.9
482.08,98,22.2,3.43,336.14,6.51
690.84,137,2.9,0.78,106.86,11.9
725.48,376,48.9,3.94,1481.44,6.49
695.61,87,29.5,6.7,582.9,10.6
143.09,419,27.9,4.7,1969.3,7.85
306.4,242,32.8,3.84,929.28,4.0
365.13,199,24.9,1.2,238.8,12.04
806.39,463,1.7,2.46,1138.98,1.72
285.97,437,30.7,1.01,441.37,8.11
218.6,310,35.8,8.08,2504.8,3.53
957.87,84,20.9,1.36,114.24,1.47
18.77,242,37.9,5.96,1442.32,7.79
997.84,281,11.4,3.43,963.83,7.74
680.05,323,11.1,2.27,733.21,10.75
830.18,252,8.2,6.4,1612.8,11.3
301.67,190,18.7,4.58,870.2,11.05
24.17,439,42.4,4.01,1760.39,6.44
740.49,430,41.4,5.93,2549.9,9.66
835.8,152,19.2,4.92,747.84,8.87
743.07,482,29.5,3.04,1465.28,6.61
151.42,302,36.1,5.6,1691.2,9.16
755.89,278,12.1,6.7,1862.6,14.24
771.23,139,8.5,0.28,38.92,3.3
661.96,176,48.6,4.66,820.16,13.63
768.45,8,30.9,0.59,4.72,1.28
847.46,295,49.1,1.87,551.65,4.97
617.47,235,17.0,5.61,1318.35,4.68
97.72,163,35.2,8.66,1411.58,9.58
492.75,49,11.2,8.83,432.67,2.4
86.87,302,13.1,0.71,214.42,13.29
413.47,38,25.6,4.2,159.6,12.51
413.04,136,16.0,5.83,792.88,9.95
75.35,310,8.5,1.48,458.8,7.15
355.33,421,13.2,7.66,3224.86,14.03
119.89,219,1.9,7.44,1629.36,12.55
810.15,348,35.3,9.03,3142.44,7.74
948.21,296,24.7,0.09,26.64,10.68
81.59,34,4.8,2.17,73.78,8.72
955.56,352,8.7,8.27,2911.04,9.03
527.35,79,5.2,6.71,530.09,5.3
306.57,236,30.7,8.94,2109.84,7.2
86.09,383,4.8,0.58,222.14,1.63
505.62,273,37.7,5.97,1629.81,5.68
796.57,161,1.1,5.69,916.09,10.59
710.02,175,12.5,0.37,64.75,14.32
59.72,366,44.5,5.14,1881.24,14.46
82.17,308,36.0,6.1,1878.8,8.56
408.84,374,3.7,1.92,718.08,9.3
302.34,464,41.1,2.74,1271.36,3.19
240.06,221,24.7,6.41,1416.61,10.58
288.19,9,42.4,4.69,42.21,1.52
805.45,289,30.1,8.58,2479.62,4.63
929.94,444,34.1,3.43,1522.92,10.19
411.05,113,49.7,2.67,301.71,5.0
907.05,477,11.7,9.85,4698.45,1.22
328.28,205,31.2,9.11,1867.55,12.56
481.67,405,23.1,0.3,121.5,5.0
233.77,186,2.1,7.71,1434.06,1.42
644.07,341,0.8,1.11,378.51,1.58
979.19,197,6.0,0.28,55.16,4.15
607.46,266,32.5,2.74,728.84,3.08
364.24,262,28.4,2.7,707.4,11.73
651.34,248,27.7,8.19,2031.12,5.16
131.69,115,1.7,7.11,817.65,12.17
889.77,121,23.5,9.82,1188.22,3.02
508.05,141,46.2,7.12,1003.92,7.65
454.86,65,19.9,4.19,272.35,10.48
590.01,276,31.3,6.99,1929.24,9.95
628.54,313,39.0,9.99,3126.87,9.22
81.06,239,39.2,7.1,1696.9,13.91
685.79,302,26.0,7.62,2301.24,3.81
249.51,392,42.9,9.38,3676.96,7.66
716.81,10,19.6,1.15,11.5,13.32
824.31,457,44.4,7.05,3221.85,1.63
805.92,369,12.1,8.51,3140.19,1.31
556.98,233,14.1,9.54,2222.82,3.88
524.97,195,2.8,2.12,413.4,9.68
151.45,395,39.8,5.04,1990.8,4.27
777.59,12,20.9,6.81,81.72,3.26
278.7,394,11.5,2.48,977.12,7.15
501.73,409,11.7,6.01,2458.09,9.4
291.43,177,45.1,2.58,456.66,4.1
142.49,177,41.7,3.34,591.18,4.86
633.26,217,27.7,4.42,959.14,9.4
63.79,11,30.8,5.3,58.3,14.21
751.16,446,23.8,4.5,2007.0,10.28
324.41,118,19.6,4.94,582.92,11.85
10.13,164,45.8,2.99,490.36,5.82
516.02,39,6.4,1.6,62.4,4.45
56.38,53,21.0,0.48,25.44,7.09
283.41,218,17.3,1.97,429.46,12.2
709.91,206,25.0,5.82,1198.92,7.12
72.06,487,22.9,7.86,3827.82,12.78
840.95,312,26.0,1.7,530.4,14.84
13.78,360,7.1,1.09,392.4,1.54
254.36,385,25.7,7.5,2887.5,1.16
743.5,56,12.2,3.06,171.36,2.67
323.11,118,9.3,9.52,1123.36,6.07
110.87,388,3.3,7.15,2774.2,2.4
366.63,253,38.2,3.27,827.31,13.12
277.69,286,21.4,2.9,829.4,0.84
844.28,268,31.4,5.24,1404.32,5.08
320.21,291,36.4,0.8,232.8,3.18
791.04,333,34.0,1.19,396.27,14.01
892.95,180,23.6,1.77,318.6,10.21
439.48,415,19.5,7.75,3216.25,13.72
910.84,358,18.9,5.14,1840.12,14.6
383.54,235,32.0,0.12,28.2,7.71
964.44,343,24.8,6.74,2311.82,3.9
98.4,196,42.5,4.24,831.04,3.31
690.15,308,43.7,5.11,1573.88,3.73
498.88,80,8.6,2.15,172.0,10.77
393.77,135,6.9,5.52,745.2,1.09
636.38,22,31.6,9.79,215.38,1.24
706.82,477,15.1,0.74,352.98,9.32
14.32,331,1.0,2.85,943.35,9.81
175.28,440,44.4,2.44,1073.6,10.15
715.92,225,11.4,2.49,560.25,5.89
669.72,58,46.5,3.79,219.82,12.19
966.39,93,35.9,8.18,760.74,8.24
763.43,192,38.2,9.13,1752.96,2.03
951.26,103,10.2,2.03,209.09,12.06
705.52,396,11.8,5.43,2150.28,14.32
305.07,7,26.1,6.37,44.59,1.37
114.31,128,8.7,5.22,668.16,6.17
784.01,55,15.3,4.35,239.25,7.57
647.71,231,16.1,1.93,445.83,2.62
57.7,362,8.1,4.89,1770.18,13.08
366.45,62,10.3,4.02,249.24,4.62
957.23,240,39.4,7.96,1910.4,11.85
505.4,90,8.4,7.64,687.6,10.23
438.4,232,1.5,1.35,313.2,9.17
463.12,457,31.5,0.89,406.73,3.29
216.79,233,48.8,9.08,2115.64,3.7
375.02,354,16.6,5.36,1897.44,1.19
376.12,493,6.0,8.58,4229.94,3.99
61.83,333,28.6,0.59,196.47,5.51
769.89,439,45.3,5.27,2313.53,12.58
422.34,375,39.2,5.4,2025.0,5.81
823.96,292,31.2,8.61,2514.12,11.44
851.84,345,15.8,0.99,341.55,6.87
219.87,152,27.1,2.41,366.32,11.88
660.78,428,4.7,4.07,1741.96,14.66
477.56,145,34.0,8.66,1255.7,3.98
881.36,130,36.3,9.39,1220.7,13.0
223.58,141,48.3,9.93,1400.13,9.52
681.04,415,13.1,9.59,3979.85,12.35
611.67,93,1.0,0.07,6.51,9.95
302.35,114,27.3,0.49,55.86,6.65
145.23,284,35.4,1.48,420.32,3.81
655.12,444,39.5,3.5,1554.0,1.52
741.21,411,9.8,8.3,3411.3,8.27
322.47,143,13.2,8.93,1276.99,14.86
648.38,223,25.7,1.88,419.24,11.2
401.18,232,16.6,6.2,1438.4,5.25
716.07,463,43.0,9.17,4245.71,12.49
207.22,33,23.7,4.64,153.12,11.65
891.31,276,40.0,1.04,287.04,4.58
294.54,170,29.1,4.58,778.6,0.71
374.11,140,38.7,3.76,526.4,2.21
67.51,357,16.7,5.78,2063.46,13.22
120.4,201,41.6,4.39,882.39,12.63
520.7,23,13.8,0.18,4.14,4.78
274.92,456,27.4,9.94,4532.64,4.64
837.13,224,10.8,5.44,1218.56,12.0
24.55,368,23.8,4.74,1744.32,14.1
385.3,270,16.0,9.55,2578.5,11.8
343.97,347,13.4,1.57,544.79,9.28
29.13,153,48.4,1.9,290.7,4.02
133.12,333,8.1,8.08,2690.64,8.12
419.51,85,39.4,2.62,222.7,3.89
497.94,109,49.2,7.99,870.91,12.22
410.25,31,1.1,2.72,84.32,6.11
535.63,229,35.0,0.34,77.86,12.59
599.18,240,12.7,5.17,1240.8,6.03
19.82,378,2.1,1.97,744.66,12.45
469.45,363,20.2,7.58,2751.54,5.33
963.86,310,46.8,6.42,1990.2,6.88
523.84,389,0.7,9.24,3594.36,9.42
680.77,141,29.4,7.83,1104.03,1.52
318.75,156,25.1,1.82,283.92,14.25
776.25,299,43.7,8.0,2392.0,8.82
775.19,345,4.3,6.42,2214.9,7.86
526.08,371,34.1,6.69,2481.99,12.67
976.25,99,34.0,8.32,823.68,13.05
134.29,47,33.5,5.74,269.78,8.07
26.78,487,47.1,4.67,2274.29,13.95
772.46,327,41.2,6.37,2082.99,1.44
809.08,422,2.2,2.99,1261.78,2.14
129.01,480,23.6,1.83,878.4,9.15
272.93,67,20.0,6.17,413.39,5.63
27.38,62,15.6,2.35,145.7,7.23
300.38,109,22.6,0.81,88.29,5.26
775.41,167,19.3,0.02,3.34,6.37
522.78,37,21.7,6.09,225.33,12.43
354.61,119,49.0,3.63,431.97,9.11
378.02,498,4.5,7.53,3749.94,14.96
11.34,86,46.1,3.76,323.36,11.91
306.8,382,24.1,4.87,1860.34,4.47
649.99,392,31.2,4.08,1599.36,4.33
974.45,465,41.5,6.51,3027.15,5.37
848.59,52,18.1,3.57,185.64,12.73
33.36,91,21.6,9.64,877.24,0.9
899.57,289,20.5,9.36,2705.04,3.84
785.37,494,18.8,8.48,4189.12,13.62
782.57,337,46.3,9.2,3100.4,9.78
463.42,298,41.5,4.5,1341.0,3.79
404.03,204,5.5,5.37,1095.48,3.68
309.89,368,5.5,7.42,2730.56,13.01
75.04,238,21.5,6.96,1656.48,13.46
235.95,382,5.0,8.91,3403.62,4.21
254.14,155,31.0,7.17,1111.35,6.6
489.24,240,7.3,9.98,2395.2,12.6
749.97,136,26.2,3.49,474.64,11.68
479.07,407,0.5,8.33,3390.31,12.3
67.27,362,15.9,6.98,2526.76,8.02
958.21,381,33.9,6.92,2636.52,13.72
943.3,369,24.3,3.27,1206.63,5.23
787.34,64,48.9,7.86,503.04,2.77
991.41,123,43.7,9.0,1107.0,10.78
549.04,254,18.0,2.19,556.26,8.32
963.14,477,2.4,6.26,2986.02,12.89
84.85,114,42.3,3.93,448.02,1.68
372.02,20,45.6,9.9,198.0,12.73
233.13,16,41.0,4.79,76.64,4.75
203.87,145,6.5,2.29,332.05,10.0
149.39,208,49.9,3.82,794.56,1.08
626.19,19,13.0,6.54,124.26,9.34
783.51,376,36.2,0.77,289.52,10.9
582.52,392,45.4,6.04,2367.68,5.85
155.49,166,11.9,9.31,1545.46,3.62
813.01,38,45.4,8.51,323.38,8.3
639.6,181,15.5,0.69,124.89,12.58
394.28,349,48.8,9.93,3465.57,5.19
677.39,105,14.1,6.99,733.95,4.16
267.31,100,47.7,1.63,163.0,4.54
351.74,90,2.8,0.13,11.7,14.26
918.31,415,35.5,1.72,713.8,5.71
297.6,300,26.7,8.38,2514.0,0.55
475.29,444,23.9,0.23,102.12,11.83
891.24,332,11.3,2.34,776.88,10.64
710.64,401,35.3,7.58,3039.58,2.36
71.58,79,9.6,5.87,463.73,14.78
155.83,73,27.7,7.83,571.59,9.32
17.76,423,12.7,7.46,3155.58,7.76
634.61,426,47.8,0.52,221.52,6.04
453.2,176,1.5,8.93,1571.68,13.53
142.93,396,10.1,2.28,902.88,4.04
958.35,96,12.2,5.54,531.84,4.64
534.36,345,20.8,6.45,2225.25,2.27
249.47,103,11.7,1.69,174.07,11.51
505.6,402,24.6,9.76,3923.52,9.14
682.82,463,43.6,4.89,2264.07,9.33
85.48,224,35.6,0.59,132.16,3.67
281.96,6,29.0,9.37,56.22,9.94
808.9,122,4.5,5.87,716.14,11.6
465.07,236,34.7,6.99,1649.64,5.69
551.11,427,8.4,5.26,2246.02,12.12
438.49,116,39.3,8.35,968.6,5.56
53.46,163,12.6,0.34,55.42,11.49
174.09,226,20.9,2.69,607.94,0.99
451.09,230,17.6,4.7,1081.0,8.49
217.09,182,43.0,0.78,141.96,14.56
59.48,249,6.4,7.06,1757.94,14.73
845.21,318,28.3,3.94,1252.92,4.59
981.38,453,7.2,2.73,1236.69,6.9
795.21,210,35.3,0.04,8.4,1.41
855.25,144,45.3,7.2,1036.8,13.16
249.56,392,21.8,8.34,3269.28,8.74
961.02,345,24.5,3.96,1366.2,6.08
204.96,96,46.4,5.65,542.4,2.14
951.92,382,26.1,2.28,870.96,14.23
994.87,346,24.4,6.23,2155.58,8.19
714.61,244,29.0,0.13,31.72,4.6
981.33,86,34.5,4.89,420.54,5.58
573.84,415,5.4,6.45,2676.75,4.43
266.95,491,41.1,9.18,4507.38,9.23
442.63,394,21.8,3.82,1505.08,13.98
597.63,184,3.7,7.65,1407.6,12.92
82.35,121,39.3,5.98,723.58,7.18
626.12,332,18.9,9.27,3077.64,12.48
981.37,92,5.1,3.99,367.08,6.64
198.21,70,31.7,3.2,224.0,4.16
794.67,404,44.0,8.87,3583.48,14.76
908.82,133,44.4,0.5,66.5,4.91
944.26,279,47.9,1.37,382.23,5.19
960.53,137,43.4,0.83,113.71,14.85
526.25,314,0.2,8.43,2647.02,2.44
977.53,187,19.1,0.12,22.44,11.53
759.74,221,40.9,8.62,1905.02,14.07
170.05,464,18.4,4.52,2097.28,7.92
482.13,438,30.1,0.05,21.9,0.54
721.15,46,30.4,4.02,184.92,5.94
254.87,278,18.3,1.88,522.64,2.12
644.21,192,45.2,6.25,1200.0,6.53
669.93,8,25.2,6.8,54.4,11.96
171.07,379,23.3,4.88,1849.52,6.86
569.43,276,49.9,0.41,113.16,6.76
773.91,179,24.7,6.56,1174.24,8.57
503.91,334,9.0,8.42,2812.28,8.93
21.98,39,25.7,7.21,281.19,12.92
18.95,293,40.7,8.3,2431.9,4.97
363.46,178,38.9,2.01,357.78,12.41
926.93,162,39.5,8.89,1440.18,8.71
236.39,331,35.4,3.23,1069.13,4.86
638.02,374,12.8,0.14,52.36,4.78
229.86,104,43.1,8.44,877.76,5.74
328.45,161,44.7,9.42,1516.62,9.53
849.56,287,9.8,6.56,1882.72,3.85
731.57,123,6.6,2.32,285.36,13.84
104.45,54,48.8,2.52,136.08,8.84
434.42,428,43.4,4.67,1998.76,13.84
38.88,34,44.7,8.98,305.32,1.17
486.08,242,44.3,1.5,363.0,5.47
665.81,455,27.1,8.26,3758.3,0.83
127.32,378,32.4,2.92,1103.76,4.45
296.0,113,27.3,8.09,914.17,13.0
403.86,318,2.7,9.2,2925.6,1.03
920.34,23,37.3,4.28,98.44,6.82
993.32,46,25.3,3.66,168.36,2.2
54.46,312,32.4,8.02,2502.24,6.54
763.4,135,25.2,5.3,715.5,12.66
378.01,118,24.6,6.85,808.3,9.53
398.53,473,8.7,6.23,2946.79,11.18
756.72,189,14.0,1.54,291.06,5.56
919.24,131,8.0,8.45,1106.95,14.19
951.42,422,9.9,1.97,831.34,10.78
581.35,212,48.7,9.32,1975.84,6.62
363.55,418,7.7,2.51,1049.18,6.68
789.67,113,13.5,7.34,829.42,13.82
258.49,44,29.6,2.85,125.4,8.86
568.43,128,30.5,3.18,407.04,10.74
364.99,364,7.8,3.11,1132.04,6.55
660.06,158,39.7,7.48,1181.84,3.74
247.99,273,39.3,5.57,1520.61,10.99
199.68,315,11.9,8.83,2781.45,9.31
919.06,394,14.5,3.08,1213.52,7.77
110.79,355,46.9,6.92,2456.6,9.55
510.9,340,41.3,7.53,2560.2,3.52
228.64,402,34.9,1.52,611.04,12.01
48.54,45,4.2,4.01,180.45,14.25
45.66,108,21.0,4.83,521.64,13.42
183.47,219,28.0,3.56,779.64,5.16
868.1,443,9.5,3.23,1430.89,6.39
289.65,318,22.5,6.87,2184.66,12.22
950.95,315,30.1,2.17,683.55,9.13
585.81,177,16.4,7.1,1256.7,8.44
442.25,228,39.1,9.35,2131.8,13.94
584.29,191,42.0,5.66,1081.06,8.27
521.53,471,16.2,6.12,2882.52,7.97
761.19,160,41.9,0.7,112.0,1.11
289.67,394,5.3,8.65,3408.1,1.51
359.52,267,41.9,2.86,763.62,0.61
895.15,358,7.7,6.15,2201.7,13.74
946.99,326,4.2,9.79,3191.54,6.42
893.63,379,32.1,5.96,2258.84,7.29
425.25,489,23.6,7.25,3545.25,12.76
782.56,190,45.4,4.46,847.4,9.33
481.57,175,18.2,0.61,106.75,9.34
502.56,290,14.4,7.98,2314.2,4.8
212.63,484,25.1,0.36,174.24,12.59
595.22,357,22.9,7.01,2502.57,2.9
194.27,145,17.3,0.24,34.8,1.27
338.25,232,34.7,8.62,1999.84,3.28
856.48,360,38.0,1.58,568.8,4.38
215.01,438,42.7,5.15,2255.7,4.59
80.45,204,48.6,5.98,1219.92,10.22
78.32,213,13.4,4.58,975.54,3.66
941.38,40,35.8,3.41,136.4,10.31
511.85,275,19.8,4.68,1287.0,1.82
415.32,323,33.9,3.12,1007.76,2.63
812.77,82,23.9,4.39,359.98,7.88
837.47,181,49.7,3.6,651.6,13.87
338.87,499,36.5,5.67,2829.33,12.96
696.68,320,47.6,2.39,764.8,14.55
773.41,83,41.8,9.89,820.87,9.93
658.1,303,45.2,5.01,1518.03,10.3
160.08,262,40.7,1.95,510.9,9.56
877.12,272,23.0,4.78,1300.16,9.53
543.7,200,12.7,8.67,1734.0,2.63
289.65,240,18.6,0.23,55.2,8.38
430.98,402,1.1,6.8,2733.6,6.1
47.2,180,26.2,5.48,986.4,6.92
136.59,432,25.3,1.7,734.4,8.09
767.89,171,26.3,8.18,1398.78,2.36
10.01,295,48.7,3.7,1091.5,5.71
422.4,177,45.6,2.95,522.15,1.42
527.29,369,8.2,8.28,3055.32,14.71
64.09,396,18.5,6.39,2530.44,2.22
973.35,237,21.3,8.98,2128.26,4.25
233.86,138,18.1,6.3,869.4,13.42
311.16,327,39.9,7.41,2423.07,7.5
310.9,366,26.2,8.37,3063.42,2.47
238.11,311,28.6,0.56,174.16,6.07
11.46,129,42.7,7.76,1001.04,2.18
732.05,49,40.3,6.14,300.86,3.4
967.18,164,6.7,0.7,114.8,1.25
232.05,277,35.7,5.09,1409.93,6.85
666.42,293,21.8,0.83,243.19,12.2
744.48,116,14.8,7.36,853.76,9.0
849.94,24,2.6,5.47,131.28,9.29
428.4,311,24.4,9.54,2966.94,3.41
309.9,25,17.8,1.84,46.0,5.49
332.04,391,12.7,6.06,2369.46,12.76
715.5,127,34.8,2.12,269.24,1.77
818.61,234,38.5,6.14,1436.76,12.94
189.8,209,12.3,7.23,1511.07,7.51
377.23,93,2.6,7.23,672.39,12.64
902.92,94,42.5,8.15,766.1,5.11
808.63,327,0.6,8.54,2792.58,5.41
985.01,225,46.9,0.78,175.5,11.4
756.71,455,31.4,3.44,1565.2,11.88
399.26,378,16.2,6.87,2596.86,3.83
594.73,280,12.4,4.99,1397.2,14.61
664.4,11,0.5,1.91,21.01,1.73
87.67,329,11.9,5.53,1819.37,1.49
549.05,12,7.0,4.08,48.96,9.13
712.23,35,30.6,3.91,136.85,10.98
175.65,447,8.4,8.1,3620.7,14.43
782.83,452,26.5,4.08,1844.16,6.37
587.94,228,29.5,0.27,61.56,0.87
952.7,220,15.0,0.59,129.8,9.24
52.0,441,1.8,8.56,3774.96,4.7
272.67,141,2.0,9.61,1355.01,6.78
605.54,23,1.4,6.89,158.47,7.58
303.59,83,37.0,3.65,302.95,1.44
717.28,490,16.0,9.39,4601.1,7.55
761.42,229,39.8,6.63,1518.27,6.68
111.49,423,21.6,8.44,3570.12,10.83
518.72,344,22.7,7.66,2635.04,9.86
513.8,80,25.7,3.8,304.0,3.19
375.59,353,35.7,4.79,1690.87,3.49
933.6,396,13.7,1.87,740.52,4.14
829.23,290,6.2,2.93,849.7,3.09
700.24,455,27.8,7.78,3539.9,10.03
717.18,331,16.4,8.94,2959.14,14.92
467.1,159,22.2,7.25,1152.75,9.96
921.78,477,32.4,4.66,2222.82,9.3
697.65,128,24.8,0.87,111.36,6.44
731.69,190,31.1,0.58,110.2,5.03
863.07,397,27.3,3.75,1488.75,13.71
281.33,31,37.0,4.64,143.84,14.55
809.0,386,35.3,6.1,2354.6,7.7
203.29,359,26.8,0.07,25.13,4.71
351.89,15,34.0,9.9,148.5,11.67
342.25,313,43.7,3.65,1142.45,2.42
978.74,75,21.7,8.48,636.0,11.6
857.97,34,20.7,5.35,181.9,12.37
704.16,359,38.2,1.31,470.29,2.31
729.79,196,29.2,7.98,1564.08,14.66
566.45,331,3.6,7.1,2350.1,14.79
947.62,29,44.6,5.28,153.12,14.08
501.3,194,1.6,5.15,999.1,7.69
386.71,16,37.4,0.88,14.08,4.07
171.4,423,38.0,6.56,2774.88,8.94
788.34,77,47.7,9.11,701.47,6.59
737.1,293,2.8,0.94,275.42,3.49
390.51,81,29.9,2.64,213.84,6.64
34.94,405,21.4,9.02,3653.1,10.13
840.61,428,16.6,2.85,1219.8,1.53
21.3,124,4.6,6.54,810.96,5.33
706.66,19,28.2,5.35,101.65,0.76
970.55,455,24.0,5.97,2716.35,11.37
443.28,102,5.3,4.16,424.32,9.79
242.62,392,30.7,3.01,1179.92,1.41
707.82,77,36.9,0.49,37.73,14.49
818.96,229,38.4,7.45,1706.05,0.83
550.97,450,45.3,7.46,3357.0,9.05
967.36,297,20.5,6.71,1992.87,11.76
61.15,203,47.7,6.44,1307.32,11.92
509.75,472,43.3,2.44,1151.68,1.0
721.27,454,14.9,0.23,104.42,13.64
864.01,61,8.0,8.09,493.49,13.82
187.46,26,21.8,4.92,127.92,8.64
802.0,71,20.2,3.08,218.68,7.49
557.18,103,28.8,1.03,106.09,1.15
402.59,467,29.2,0.64,298.88,8.65
140.4,326,37.5,3.5,1141.0,6.44
866.64,363,25.5,8.05,2922.15,11.71
165.7,157,5.3,9.19,1442.83,6.36
316.69,363,42.9,8.97,3256.11,10.41
297.15,359,15.6,9.2,3302.8,1.97
872.7,194,48.6,9.08,1761.52,2.43
675.98,275,6.0,5.28,1452.0,2.53
798.71,324,47.9,2.2,712.8,1.16
257.96,186,4.6,7.98,1484.28,8.35
628.63,326,11.6,2.14,697.64,12.01
576.03,113,2.4,2.68,302.84,9.35
834.5,313,35.3,2.34,732.42,8.84
907.03,165,42.5,5.15,849.75,10.37
22.04,61,21.8,3.23,197.03,5.42
677.28,92,46.4,1.55,142.6,5.75
61.32,286,29.6,4.54,1298.44,5.06
553.37,455,31.5,8.74,3976.7,10.83
294.76,457,42.3,5.71,2609.47,2.84
313.71,153,14.9,8.78,1343.34,0.69
359.43,225,17.8,1.97,443.25,9.14
625.08,127,45.3,1.68,213.36,14.16
340.71,193,45.1,5.76,1111.68,9.34
735.37,115,48.8,4.64,533.6,11.85
410.48,262,45.1,6.61,1731.82,10.26
77.67,18,6.5,7.95,143.1,7.71
785.92,10,41.2,7.52,75.2,10.92
292.9,92,20.6,9.42,866.64,12.45
438.44,139,49.5,3.99,554.61,3.76
688.59,481,23.7,2.07,995.67,5.37
339.13,449,27.7,5.51,2473.99,3.74
66.02,333,26.5,1.12,372.96,7.06
380.18,357,16.2,2.9,1035.3,13.33
945.0,340,3.8,2.09,710.6,5.51
645.32,449,44.8,3.97,1782.53,5.93
674.76,52,40.2,1.12,58.24,12.98
635.96,195,7.1,0.33,64.35,7.97
207.0,466,38.9,6.57,3061.62,8.26
424.15,489,31.3,6.11,2987.79,12.98
753.43,206,20.5,7.09,1460.54,7.61
110.36,287,12.8,6.61,1897.07,10.38
285.07,475,43.0,1.15,546.25,1.74
283.56,401,35.0,2.92,1170.92,3.09
437.7,439,27.4,1.3,570.7,6.36
980.57,366,30.5,8.43,3085.38,7.68
76.83,93,4.6,7.47,694.71,14.5
523.51,420,23.7,2.02,848.4,14.57
187.57,485,9.8,3.42,1658.7,12.84
970.97,410,10.5,9.67,3964.7,5.08
122.17,309,33.1,5.95,1838.55,14.48
409.56,145,45.6,8.01,1161.45,10.5
740.51,86,20.2,2.65,227.9,6.2
707.51,153,10.5,2.11,322.83,10.67
428.5,2,32.5,7.84,15.68,0.74
353.06,342,43.6,6.86,2346.12,2.62
403.64,389,37.4,6.81,2649.09,12.53
271.63,260,43.5,5.53,1437.8,9.86
213.28,164,26.9,5.64,924.96,5.78
488.21,6,37.6,7.36,44.16,7.76
275.85,149,7.1,2.71,403.79,13.62
294.59,205,17.5,3.53,723.65,9.66
660.19,118,19.5,8.72,1028.96,6.27
968.85,485,25.6,3.1,1503.5,2.24
607.6,89,46.5,5.47,486.83,4.76
86.21,154,43.7,7.03,1082.62,14.69
84.83,439,6.8,10.0,4390.0,6.84
951.91,167,8.7,4.36,728.12,7.34
304.32,468,17.9,4.29,2007.72,7.73
101.15,161,14.6,8.43,1357.23,13.32
603.05,270,30.8,8.06,2176.2,9.26
627.41,56,45.1,7.31,409.36,10.56
652.02,228,48.1,4.64,1057.92,6.15
274.73,337,32.7,3.25,1095.25,0.92
24.96,149,41.9,6.09,907.41,14.0
965.37,46,26.3,8.76,402.96,14.26
258.38,144,10.5,8.84,1272.96,14.26
679.27,238,26.3,1.09,259.42,14.18
709.56,272,27.8,4.29,1166.88,12.32
613.91,120,37.1,4.65,558.0,10.43
319.78,340,11.1,9.78,3325.2,12.75
278.39,413,18.5,6.78,2800.14,9.21
601.69,220,18.3,4.08,897.6,2.45
867.43,8,48.0,0.27,2.16,6.17
947.27,344,22.3,5.66,1947.04,14.58
114.85,387,37.8,0.97,375.39,5.59
163.28,473,37.6,8.35,3949.55,13.08
945.29,275,13.4,7.53,2070.75,1.85
739.17,353,28.6,4.61,1627.33,5.35
884.16,66,44.7,4.3,283.8,5.59
210.61,79,23.8,8.97,708.63,1.25
591.71,86,47.3,2.89,248.54,2.23
704.13,124,10.8,2.5,310.0,3.3
683.31,202,3.8,9.39,1896.78,12.65
414.07,466,44.6,8.09,3769.94,1.42
25.24,150,42.4,8.21,1231.5,4.83
587.1,46,49.6,1.96,90.16,0.65
260.57,113,34.0,1.44,162.72,10.59
455.75,91,46.8,0.27,24.57,9.49
958.01,141,41.4,2.38,335.58,9.85
405.04,289,42.2,7.74,2236.86,5.93
841.4,389,28.5,2.41,937.49,3.52
196.66,218,19.2,7.29,1589.22,10.94
675.74,77,46.7,2.53,194.81,12.26
977.24,411,21.7,3.96,1627.56,2.51
110.87,377,27.0,9.83,3705.91,7.56
