Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
132.79,443,16.0,7.13,3158.59,1.53
142.17,326,2.4,0.71,231.46,7.64
30.83,247,21.0,4.97,1227.59,1.74
74.77,432,18.8,4.73,2043.36,4.3
147.34,192,5.8,3.11,597.12,2.33
77.68,497,14.1,8.71,4328.87,3.75
130.9,403,21.6,1.71,689.13,2.04
92.42,323,15.9,3.53,1140.19,14.33
62.55,210,11.9,7.74,1625.4,4.54
50.01,103,9.7,0.31,31.93,6.94
38.45,329,18.4,6.73,2214.17,13.53
116.65,372,28.2,8.17,3039.24,10.32
64.12,460,20.2,9.32,4287.2,9.46
81.58,133,2.3,8.76,1165.08,10.73
78.93,323,13.9,3.2,1033.6,12.52
90.82,139,26.7,5.87,815.93,13.23
131.18,121,2.9,0.78,94.38,9.82
147.3,94,29.7,2.59,243.46,13.41
67.06,452,28.5,0.95,429.4,8.26
125.85,453,2.4,3.16,1431.48,4.52
117.03,129,28.0,8.75,1128.75,13.26
90.29,91,11.0,3.48,316.68,8.35
143.85,92,25.4,5.62,517.04,13.64
38.07,63,12.6,4.34,273.42,1.08
25.3,29,13.3,4.59,133.11,6.26
129.55,210,19.1,9.7,2037.0,14.24
71.48,12,23.3,2.97,35.64,4.12
128.58,333,1.1,6.28,2091.24,14.15
135.03,297,17.8,4.21,1250.37,14.33
18.74,130,5.7,0.62,80.6,13.29
133.69,293,10.4,4.9,1435.7,8.67
72.76,173,10.5,8.14,1408.22,9.88
81.46,208,14.1,1.0,208.0,13.11
97.72,432,10.1,0.71,306.72,11.75
139.69,24,3.3,1.54,36.96,9.64
12.68,99,4.5,7.65,757.35,14.74
76.76,406,1.1,7.24,2939.44,10.44
106.28,356,14.2,5.65,2011.4,14.64
111.18,139,28.6,4.69,651.91,1.33
106.95,314,3.6,8.88,2788.32,2.51
28.82,174,28.4,7.67,1334.58,7.05
51.92,29,22.0,8.12,235.48,6.08
60.22,419,19.2,8.13,3406.47,11.85
122.62,496,19.4,6.43,3189.28,2.83
49.03,143,24.8,4.59,656.37,14.65
39.5,316,3.3,8.65,2733.4,5.07
144.04,351,15.2,9.26,3250.26,6.72
11.24,42,20.9,0.25,10.5,4.48
149.69,489,17.6,0.53,259.17,8.9
104.75,299,25.0,9.59,2867.41,1.35
125.99,208,2.3,2.78,578.24,2.67
51.25,330,20.8,8.73,2880.9,11.31
12.0,433,16.1,3.89,1684.37,3.2
113.3,192,11.4,1.2,230.4,3.91
126.78,160,10.3,0.81,129.6,12.0
113.67,64,18.7,1.57,100.48,1.85
30.0,243,26.7,2.51,609.93,6.84
115.48,258,14.9,4.89,1261.62,0.83
117.65,152,24.8,7.02,1067.04,5.53
102.2,215,12.1,9.86,2119.9,10.64
117.26,322,3.2,4.42,1423.24,1.81
128.43,166,1.9,5.19,861.54,13.38
95.9,31,1.6,5.22,161.82,13.69
22.4,371,11.5,5.4,2003.4,2.02
78.27,232,10.2,5.18,1201.76,14.87
20.87,282,21.6,0.1,28.2,4.81
67.06,29,22.3,0.03,0.87,1.72
66.99,195,1.6,0.99,193.05,0.57
19.24,334,6.7,1.02,340.68,6.42
58.83,256,8.3,7.05,1804.8,9.63
25.54,281,16.5,2.06,578.86,5.32
123.15,304,4.4,8.95,2720.8,12.63
142.68,321,4.1,9.29,2982.09,10.89
20.12,437,28.3,9.76,4265.12,5.58
143.72,323,24.1,9.39,3032.97,11.15
83.16,346,5.5,2.73,944.58,14.14
51.94,402,12.3,5.1,2050.2,1.85
20.76,393,10.7,1.76,691.68,4.94
80.09,294,23.8,8.06,2369.64,7.22
121.23,87,15.4,8.89,773.43,7.72
108.99,149,3.9,8.51,1267.99,8.36
17.03,249,22.2,4.34,1080.66,4.86
20.21,321,12.0,7.59,2436.39,10.18
66.4,405,8.0,0.98,396.9,9.85
51.34,283,11.3,0.41,116.03,8.88
42.53,362,15.0,7.53,2725.86,2.15
49.34,379,10.4,4.26,1614.54,7.42
122.49,198,7.3,9.96,1972.08,5.67
140.09,44,12.0,0.98,43.12,7.62
66.71,356,0.7,8.56,3047.36,13.87
136.86,28,23.2,4.81,134.68,7.47
55.01,429,5.2,8.27,3547.83,0.7
76.7,17,1.4,8.17,138.89,6.86
41.64,127,19.6,9.16,1163.32,12.4
99.67,379,23.2,2.99,1133.21,11.81
147.06,168,24.4,9.5,1596.0,7.94
94.49,244,14.9,1.53,373.32,4.12
60.09,387,6.2,0.83,321.21,7.24
100.69,76,22.1,4.32,328.32,8.67
27.21,231,21.0,8.28,1912.68,15.0
134.41,204,7.5,4.74,966.96,9.84
80.43,450,27.1,8.29,3730.5,10.57
72.91,248,3.2,7.3,1810.4,7.63
92.02,302,29.5,2.1,634.2,5.64
97.47,214,25.8,9.49,2030.86,12.29
20.05,215,20.7,0.62,133.3,7.68
105.57,158,28.2,8.98,1418.84,14.92
43.87,69,21.7,3.05,210.45,7.13
109.95,393,5.8,5.01,1968.93,1.49
125.15,85,13.3,4.23,359.55,10.4
122.55,267,2.2,1.73,461.91,1.18
87.35,69,11.8,3.59,247.71,4.13
82.82,99,22.3,1.94,192.06,5.63
30.0,347,11.7,2.05,711.35,11.22
118.55,497,10.0,1.88,934.36,7.67
48.0,450,17.9,4.9,2205.0,0.92
79.54,216,26.2,7.98,1723.68,9.44
49.8,415,1.5,5.69,2361.35,6.47
28.74,161,11.6,8.93,1437.73,13.87
98.14,423,4.8,6.37,2694.51,7.74
17.61,94,20.9,6.9,648.6,10.78
114.81,174,3.3,6.68,1162.32,3.67
54.46,165,20.0,4.5,742.5,11.53
10.02,115,8.7,6.9,793.5,10.95
81.56,220,6.0,0.71,156.2,13.61
16.56,444,28.1,8.6,3818.4,0.99
48.66,31,0.7,7.78,241.18,6.99
108.98,11,13.2,2.46,27.06,10.35
18.78,343,0.7,7.68,2634.24,1.88
127.51,377,14.6,0.14,52.78,6.45
10.53,130,15.1,2.18,283.4,14.16
44.56,488,9.7,0.66,322.08,6.82
113.73,105,4.1,7.8,819.0,14.79
54.28,27,11.4,7.56,204.12,1.32
24.26,227,20.2,8.14,1847.78,10.91
60.43,2,23.5,0.05,0.1,8.92
47.86,359,16.0,5.02,1802.18,7.76
127.98,101,17.7,7.05,712.05,14.58
53.87,21,6.1,1.56,32.76,2.38
120.45,58,8.7,6.5,377.0,13.49
134.86,389,4.9,0.85,330.65,10.52
70.73,180,7.6,1.82,327.6,4.26
137.39,429,6.8,4.76,2042.04,13.57
62.82,341,15.6,6.54,2230.14,6.72
144.97,349,16.9,1.47,513.03,12.31
22.5,20,28.4,1.86,37.2,6.14
106.18,255,5.9,2.05,522.75,12.84
79.13,317,19.3,2.39,757.63,9.73
64.27,38,24.5,2.27,86.26,2.55
98.58,148,16.9,3.96,586.08,9.92
108.54,498,7.7,6.54,3256.92,3.27
10.61,25,8.0,4.39,109.75,6.47
33.37,386,1.3,7.76,2995.36,2.97
109.83,121,9.2,7.2,871.2,0.82
103.29,416,22.4,1.27,528.32,3.57
145.25,26,1.5,0.5,13.0,8.28
116.55,454,6.7,8.78,3986.12,7.48
143.11,169,21.2,0.81,136.89,7.77
108.36,323,23.5,1.49,481.27,4.09
51.73,225,13.7,0.23,51.75,10.43
24.75,1,21.0,6.29,6.29,10.71
119.46,307,11.7,5.83,1789.81,5.69
100.18,261,4.9,9.87,2576.07,13.28
16.75,13,12.0,8.87,115.31,9.84
60.41,403,17.4,4.11,1656.33,10.84
143.95,396,28.4,3.72,1473.12,4.52
80.06,48,2.2,2.98,143.04,0.51
70.58,409,15.3,1.53,625.77,13.05
74.08,313,9.9,1.39,435.07,12.43
39.24,371,15.3,1.33,493.43,2.29
61.62,291,0.8,1.15,334.65,5.92
61.77,332,9.5,2.41,800.12,10.09
17.33,94,24.6,3.07,288.58,9.96
117.46,261,16.7,9.62,2510.82,12.98
68.31,482,13.6,5.79,2790.78,2.53
125.11,278,8.6,9.88,2746.64,6.73
129.05,359,9.0,3.73,1339.07,1.91
39.68,205,11.6,4.58,938.9,6.15
102.03,185,25.1,3.25,601.25,0.72
76.12,175,29.0,1.84,322.0,13.52
133.22,438,13.2,1.44,630.72,8.14
40.2,387,11.9,9.45,3657.15,12.82
104.89,380,25.4,9.87,3750.6,1.37
95.09,309,12.9,0.46,142.14,3.8
51.34,468,16.6,1.51,706.68,4.26
29.12,415,7.0,4.24,1759.6,6.11
101.23,69,22.3,1.87,129.03,12.14
113.4,472,16.0,3.65,1722.8,6.11
54.19,104,24.3,1.3,135.2,3.47
100.28,246,23.4,4.57,1124.22,1.44
65.32,161,6.5,2.72,437.92,1.65
109.85,200,21.5,3.53,706.0,11.52
37.89,216,24.0,0.95,205.2,6.95
134.63,434,10.4,4.29,1861.86,11.03
50.24,212,5.3,9.83,2083.96,10.39
61.49,16,0.2,3.3,52.8,2.46
18.13,498,13.6,8.77,4367.46,2.57
25.61,372,10.6,8.43,3135.96,11.45
82.22,332,16.7,9.52,3160.64,10.96
47.46,205,5.7,7.9,1619.5,5.98
126.97,365,25.8,6.6,2409.0,1.62
12.06,490,7.8,8.57,4199.3,0.68
63.07,39,6.9,0.77,30.03,4.68
57.23,89,14.5,4.63,412.07,0.63
12.71,430,15.0,9.89,4252.7,3.84
27.41,256,6.5,7.7,1971.2,6.58
67.91,480,8.2,9.62,4617.6,2.26
79.0,254,5.2,7.8,1981.2,2.01
66.6,216,21.6,8.75,1890.0,13.5
84.33,368,23.1,7.07,2601.76,8.99
93.32,303,13.9,7.61,2305.83,14.05
11.39,172,21.5,5.24,901.28,5.51
74.97,137,22.1,9.24,1265.88,10.32
144.89,488,4.2,8.25,4026.0,3.47
82.66,498,29.0,8.44,4203.12,9.47
104.86,471,24.6,6.73,3169.83,2.38
53.66,384,6.2,3.05,1171.2,0.53
118.36,178,5.7,0.37,65.86,14.01
118.21,77,3.9,9.36,720.72,8.55
82.98,188,4.2,5.87,1103.56,13.94
146.64,480,22.5,2.99,1435.2,5.34
27.58,498,14.1,1.5,747.0,5.25
12.37,15,23.5,8.3,124.5,6.31
117.82,292,22.4,8.37,2444.04,10.74
123.0,497,18.2,8.15,4050.55,8.7
26.83,319,20.6,6.45,2057.55,13.92
47.18,325,0.6,3.67,1192.75,0.87
12.46,214,9.4,3.05,652.7,10.77
51.06,208,19.2,0.1,20.8,5.29
118.24,169,0.4,8.34,1409.46,3.11
82.51,330,1.1,0.88,290.4,7.9
58.73,280,25.6,6.31,1766.8,7.82
62.04,466,20.6,5.05,2353.3,2.49
10.19,305,8.0,5.27,1607.35,3.43
51.97,146,20.7,9.27,1353.42,6.42
100.5,263,23.8,0.33,86.79,6.43
146.39,4,9.3,7.74,30.96,5.1
128.59,90,1.2,0.53,47.7,2.65
13.3,453,28.0,0.39,176.67,0.56
135.8,60,10.4,4.3,258.0,14.57
119.65,311,3.3,0.64,199.04,14.18
119.25,16,14.8,7.89,126.24,7.51
74.12,227,23.1,5.3,1203.1,14.93
65.72,474,6.7,0.3,142.2,10.27
52.41,466,8.2,0.41,191.06,1.5
19.2,29,7.4,6.13,177.77,2.21
41.95,151,29.8,8.06,1217.06,13.78
44.52,245,6.0,4.38,1073.1,9.64
77.77,270,17.3,5.55,1498.5,12.73
114.64,79,27.8,8.0,632.0,13.52
76.33,433,4.5,6.11,2645.63,7.0
18.1,289,29.1,2.26,653.14,1.2
144.09,153,28.4,6.13,937.89,3.23
141.98,277,26.5,6.29,1742.33,1.47
119.93,401,6.5,7.34,2943.34,3.24
148.79,279,19.1,6.21,1732.59,6.45
86.23,57,22.9,9.69,552.33,2.21
144.79,491,29.6,1.98,972.18,2.92
20.58,465,5.5,9.51,4422.15,6.96
61.2,186,23.0,5.39,1002.54,5.43
41.55,398,10.2,6.72,2674.56,7.28
37.42,93,5.4,1.0,93.0,6.72
29.71,276,12.7,3.81,1051.56,9.84
97.14,158,23.8,7.7,1216.6,14.09
119.39,275,14.0,7.07,1944.25,2.06
90.96,181,16.2,0.41,74.21,1.94
30.57,359,29.9,5.47,1963.73,12.87
123.56,440,12.0,0.89,391.6,7.84
99.03,77,18.5,9.96,766.92,11.61
64.34,466,11.0,8.97,4180.02,3.62
104.38,151,11.8,0.22,33.22,12.52
46.39,446,20.9,8.59,3831.14,13.9
58.33,238,28.1,9.2,2189.6,9.71
138.45,289,16.3,3.54,1023.06,2.04
50.67,231,23.1,7.2,1663.2,13.48
75.8,488,2.8,4.43,2161.84,11.99
134.62,18,6.4,6.56,118.08,11.39
109.08,73,15.1,3.41,248.93,1.03
18.71,417,0.7,3.23,1346.91,12.08
30.62,416,7.7,4.25,1768.0,2.5
11.1,189,15.6,1.46,275.94,3.72
98.33,438,0.5,8.31,3639.78,8.87
72.67,17,8.0,3.49,59.33,4.34
28.8,19,15.5,4.01,76.19,10.09
144.11,219,17.2,8.94,1957.86,9.32
84.15,326,27.8,4.97,1620.22,2.07
43.87,483,19.4,5.45,2632.35,10.01
80.08,120,12.5,9.57,1148.4,13.9
105.15,101,27.9,8.87,895.87,2.84
20.67,34,23.6,1.7,57.8,9.16
48.46,84,6.1,4.74,398.16,5.46
122.98,409,4.0,9.71,3971.39,7.16
74.35,196,20.3,3.73,731.08,4.66
86.52,330,16.8,3.72,1227.6,5.63
70.59,202,23.7,1.96,395.92,0.92
16.15,344,22.2,1.15,395.6,14.73
33.2,341,18.8,7.41,2526.81,9.56
72.38,11,29.6,7.7,84.7,7.76
39.29,347,16.1,9.69,3362.43,6.06
17.0,400,3.5,7.74,3096.0,8.32
128.11,218,24.9,2.44,531.92,6.01
147.37,445,7.6,0.41,182.45,5.72
121.04,253,23.3,9.85,2492.05,7.23
129.53,222,28.7,3.41,757.02,4.5
43.88,383,20.9,3.13,1198.79,3.11
144.49,369,17.9,9.06,3343.14,8.57
37.57,80,13.9,5.86,468.8,12.72
143.2,7,11.0,2.16,15.12,2.72
149.27,272,10.7,8.89,2418.08,0.97
109.64,227,19.1,9.93,2254.11,4.08
147.36,16,22.6,0.88,14.08,14.71
89.74,424,20.4,8.62,3654.88,12.52
46.34,12,6.0,3.91,46.92,9.14
71.18,291,14.9,5.25,1527.75,13.97
93.1,241,23.8,9.15,2205.15,6.96
20.23,21,14.3,9.73,204.33,14.76
97.13,178,16.1,2.63,468.14,4.8
147.36,427,23.2,2.14,913.78,3.98
36.62,228,19.9,0.81,184.68,9.75
120.96,496,12.3,5.62,2787.52,5.98
137.11,273,26.9,0.15,40.95,9.58
142.12,288,5.0,4.12,1186.56,4.92
144.42,297,29.9,0.74,219.78,9.46
83.0,134,3.7,4.06,544.04,4.5
146.82,472,0.5,0.41,193.52,1.24
116.02,283,26.7,8.35,2363.05,13.73
32.63,404,7.4,2.11,852.44,13.31
76.77,153,21.9,3.29,503.37,14.58
110.57,66,24.3,8.7,574.2,10.89
44.63,137,25.8,7.47,1023.39,10.4
99.69,92,29.7,2.2,202.4,8.61
103.32,437,8.9,0.73,319.01,2.33
32.78,317,21.3,7.16,2269.72,3.24
89.11,422,3.6,3.91,1650.02,4.7
118.03,259,12.3,7.66,1983.94,13.41
79.85,468,25.5,4.46,2087.28,3.01
11.69,454,11.1,3.47,1575.38,13.88
11.27,103,17.8,4.52,465.56,8.08
59.98,481,15.2,7.49,3602.69,10.88
139.67,55,19.4,9.02,496.1,2.1
42.01,257,29.2,0.51,131.07,4.4
98.81,101,1.8,5.25,530.25,14.4
41.09,198,17.3,0.34,67.32,4.36
55.03,301,25.9,4.69,1411.69,4.8
128.73,226,14.5,8.85,2000.1,3.37
112.04,431,2.4,3.62,1560.22,2.37
23.36,463,16.9,9.33,4319.79,3.88
70.02,237,10.0,6.31,1495.47,9.81
14.08,26,4.7,9.34,242.84,7.1
77.32,121,25.5,7.57,915.97,8.53
102.74,398,15.7,1.04,413.92,2.27
26.59,182,28.0,2.32,422.24,12.13
50.44,199,24.2,3.95,786.05,11.87
65.7,302,20.8,1.71,516.42,0.81
138.73,255,0.3,4.95,1262.25,6.06
149.06,122,12.9,4.72,575.84,1.5
16.29,31,6.0,9.56,296.36,11.99
116.54,472,27.3,4.34,2048.48,11.19
62.04,315,5.3,7.86,2475.9,13.58
64.94,479,8.7,9.42,4512.18,3.93
115.6,285,15.6,8.77,2499.45,7.12
138.58,106,8.0,2.09,221.54,3.18
143.13,224,6.4,4.97,1113.28,5.88
90.8,273,18.0,3.48,950.04,8.07
60.0,398,2.8,4.0,1592.0,1.27
120.26,232,1.8,3.61,837.52,10.87
45.14,420,11.2,8.27,3473.4,8.38
88.97,256,21.6,4.53,1159.68,12.52
60.2,442,16.7,5.24,2316.08,4.44
101.93,496,12.7,9.82,4870.72,13.6
43.66,24,17.0,0.61,14.64,14.98
36.82,109,11.0,4.88,531.92,13.83
138.55,191,28.1,7.74,1478.34,11.78
24.25,347,1.7,1.52,527.44,12.28
80.83,25,20.2,6.12,153.0,8.82
40.92,187,26.7,2.4,448.8,3.26
15.45,288,24.1,8.68,2499.84,10.32
15.04,116,5.6,3.28,380.48,10.83
34.53,338,8.9,3.3,1115.4,14.79
131.35,366,21.5,5.99,2192.34,8.35
49.55,402,2.6,1.84,739.68,4.43
143.06,37,24.4,2.86,105.82,10.41
91.43,282,21.6,4.17,1175.94,14.7
71.13,137,21.9,3.54,484.98,3.07
91.21,227,3.1,5.25,1191.75,5.23
82.34,320,21.6,6.0,1920.0,8.36
116.23,328,20.4,5.67,1859.76,2.97
49.55,404,24.9,6.55,2646.2,0.82
59.43,182,1.3,3.08,560.56,5.39
135.17,362,0.8,1.27,459.74,13.05
142.5,86,11.3,7.61,654.46,1.13
134.96,467,4.5,8.51,3974.17,6.72
68.72,414,16.8,2.58,1068.12,11.55
119.25,53,27.5,4.08,216.24,14.32
76.69,348,11.8,4.99,1736.52,14.79
79.66,355,25.4,5.34,1895.7,6.62
38.66,235,0.1,6.6,1551.0,14.28
92.76,447,5.1,0.43,192.21,1.01
36.06,267,1.0,7.22,1927.74,11.32
56.42,287,9.9,0.63,180.81,9.82
129.7,433,27.3,4.69,2030.77,4.12
38.99,496,3.0,8.28,4106.88,7.86
19.96,487,18.2,4.52,2201.24,2.38
19.66,100,13.6,1.5,150.0,13.14
141.71,478,28.2,9.85,4708.3,5.69
80.97,87,3.8,8.89,773.43,9.58
67.32,403,6.4,7.72,3111.16,2.8
123.52,396,1.0,4.12,1631.52,3.49
127.02,15,13.1,1.85,27.75,14.88
56.51,415,8.4,9.41,3905.15,11.42
107.11,427,26.1,5.33,2275.91,14.45
117.96,101,18.2,8.53,861.53,4.79
101.65,165,18.5,3.43,565.95,2.89
31.22,463,16.0,3.36,1555.68,7.79
132.62,29,2.8,9.86,285.94,7.67
85.47,114,13.4,5.22,595.08,3.04
49.55,107,30.0,1.42,151.94,11.13
69.53,410,25.1,2.2,902.0,5.75
15.26,364,26.8,4.82,1754.48,3.2
27.9,130,24.7,0.43,55.9,5.31
117.18,84,3.2,4.63,388.92,8.67
10.0,271,6.9,4.2,1138.2,11.03
68.32,244,0.2,7.8,1903.2,7.49
83.15,388,9.2,3.56,1381.28,8.12
17.65,214,3.3,9.83,2103.62,2.51
146.23,306,14.2,1.82,556.92,13.76
41.66,166,20.3,5.91,981.06,13.97
52.59,279,26.2,0.91,253.89,10.41
52.55,59,22.5,7.34,433.06,0.76
42.26,90,28.2,9.95,895.5,8.29
10.21,371,1.7,8.19,3038.49,9.62
112.11,331,0.5,5.56,1840.36,14.92
145.36,412,19.9,4.85,1998.2,14.94
41.4,194,8.8,8.35,1619.9,12.94
102.83,123,7.7,9.36,1151.28,1.43
113.87,136,10.0,9.89,1345.04,14.32
128.78,413,8.2,3.97,1639.61,9.38
69.17,139,15.4,9.91,1377.49,12.11
52.41,229,13.3,1.57,359.53,6.4
55.54,274,15.4,2.54,695.96,5.14
109.77,439,20.2,0.9,395.1,7.22
124.35,50,11.7,2.72,136.0,2.63
35.43,398,7.6,7.68,3056.64,5.68
61.93,118,5.1,8.53,1006.54,12.94
136.27,202,10.5,7.79,1573.58,1.05
122.94,483,22.3,6.31,3047.73,2.69
147.88,393,22.7,5.14,2020.02,2.31
115.59,483,20.0,7.09,3424.47,6.34
65.05,395,7.1,3.91,1544.45,14.96
92.69,191,17.7,8.41,1606.31,3.01
102.54,364,17.2,6.78,2467.92,2.61
20.98,460,14.6,6.98,3210.8,13.77
86.23,323,16.5,5.36,1731.28,13.29
109.3,181,14.8,8.85,1601.85,0.97
33.42,423,17.0,2.53,1070.19,11.4
119.29,78,21.5,3.82,297.96,10.0
91.73,440,3.4,7.78,3423.2,11.63
143.31,412,22.5,4.93,2031.16,7.67
15.94,75,4.2,8.89,666.75,14.87
47.15,295,2.1,3.47,1023.65,1.14
94.22,281,29.3,3.7,1039.7,3.9
51.52,21,28.7,8.89,186.69,6.25
110.02,394,1.9,4.65,1832.1,7.02
116.26,171,13.4,5.17,884.07,13.86
24.35,15,5.7,3.33,49.95,8.62
81.94,211,14.6,2.77,584.47,1.15
81.24,48,24.9,6.56,314.88,6.41
61.7,86,28.5,1.21,104.06,6.54
140.61,149,19.1,8.79,1309.71,14.5
125.85,188,10.7,7.79,1464.52,9.19
107.61,372,18.1,1.92,714.24,9.72
110.01,492,9.4,6.94,3414.48,10.84
74.64,480,27.3,6.03,2894.4,11.67
138.94,306,26.1,1.85,566.1,9.71
107.24,151,16.8,2.74,413.74,3.94
112.06,141,9.8,4.1,578.1,13.17
130.64,69,8.9,7.0,483.0,11.12
48.37,260,1.1,6.39,1661.4,11.26
122.99,476,24.5,5.33,2537.08,14.95
37.33,334,13.6,7.69,2568.46,12.14
58.35,456,9.8,7.58,3456.48,12.52
56.99,9,14.2,6.18,55.62,14.3
146.99,121,24.6,7.87,952.27,2.69
129.92,371,3.8,3.35,1242.85,7.72
108.16,419,25.7,8.81,3691.39,8.92
111.79,101,26.9,6.15,621.15,5.27
88.69,149,28.4,8.23,1226.27,12.67
142.59,442,12.0,5.47,2417.74,11.56
79.48,146,6.6,2.19,319.74,10.95
63.27,353,11.3,5.43,1916.79,14.96
32.82,456,10.1,3.72,1696.32,4.26
120.07,243,5.4,6.98,1696.14,11.16
112.82,241,18.3,4.76,1147.16,8.5
63.81,337,14.4,8.36,2817.32,5.04
13.53,43,26.0,6.78,291.54,2.83
127.46,95,1.1,6.85,650.75,13.49
11.6,226,19.4,2.18,492.68,9.13
108.52,6,22.9,9.84,59.04,12.46
145.84,214,22.8,8.42,1801.88,8.41
71.27,206,26.6,7.89,1625.34,3.69
42.9,67,21.9,3.31,221.77,5.39
108.68,396,27.8,5.36,2122.56,6.03
124.4,100,10.0,1.38,138.0,14.61
86.5,12,15.1,5.39,64.68,0.58
145.38,237,0.5,1.47,348.39,14.79
17.23,322,0.3,5.53,1780.66,14.72
80.67,258,7.3,6.49,1674.42,14.94
110.58,399,3.1,3.91,1560.09,7.41
130.77,407,7.9,4.99,2030.93,14.48
35.1,413,5.4,8.76,3617.88,6.24
122.0,337,1.0,1.09,367.33,0.88
87.38,480,27.3,7.92,3801.6,3.75
65.52,135,0.3,1.72,232.2,14.21
28.44,222,22.1,0.38,84.36,0.7
131.14,156,4.6,1.86,290.16,8.42
32.02,142,27.4,7.65,1086.3,1.6
53.37,428,26.8,4.06,1737.68,4.65
50.61,158,19.7,8.73,1379.34,1.78
132.0,465,20.2,5.25,2441.25,12.96
104.18,416,0.3,0.23,95.68,9.07
121.54,494,29.5,7.17,3541.98,13.58
45.07,326,26.3,1.11,361.86,10.48
97.48,371,26.9,7.9,2930.9,14.58
90.04,344,19.8,1.69,581.36,7.89
126.6,262,10.4,3.46,906.52,9.76
136.85,283,26.8,7.62,2156.46,8.86
11.7,338,8.8,9.54,3224.52,7.52
104.36,344,16.9,3.72,1279.68,12.77
17.26,229,3.1,8.3,1900.7,9.85
86.84,376,27.7,1.92,721.92,12.12
50.27,280,4.3,8.07,2259.6,11.9
52.95,358,6.8,6.58,2355.64,3.27
59.41,290,16.8,1.94,562.6,9.93
96.98,168,22.9,3.03,509.04,3.39
56.77,47,18.6,1.33,62.51,8.96
112.58,463,7.0,3.84,1777.92,10.32
66.63,203,0.1,2.04,414.12,14.96
19.57,214,22.7,6.44,1378.16,0.94
119.73,246,29.6,9.95,2447.7,1.82
50.01,24,24.3,0.13,3.12,1.62
70.59,321,13.9,5.41,1736.61,6.28
105.96,274,27.1,5.74,1572.76,12.41
56.54,44,12.4,9.14,402.16,12.74
17.92,332,15.8,5.06,1679.92,11.19
62.35,313,14.4,5.44,1702.72,13.5
142.22,363,13.5,4.72,1713.36,5.18
99.84,156,23.3,2.7,421.2,1.78
104.01,488,15.9,0.57,278.16,1.34
98.52,380,9.6,4.09,1554.2,12.86
37.86,199,7.8,0.54,107.46,11.09
68.57,407,1.2,5.51,2242.57,10.63
115.13,469,17.5,3.08,1444.52,5.43
24.19,162,7.0,5.34,865.08,6.01
48.9,395,4.5,1.35,533.25,14.39
48.68,470,19.6,9.33,4385.1,1.43
70.48,234,20.5,8.95,2094.3,11.72
147.25,163,22.6,1.91,311.33,4.99
19.45,116,15.2,3.44,399.04,1.07
82.62,93,26.8,6.14,571.02,11.27
35.11,42,28.1,0.97,40.74,5.3
145.89,284,24.2,3.55,1008.2,10.97
25.86,379,19.1,2.52,955.08,10.76
66.5,210,9.2,9.16,1923.6,8.25
113.3,206,29.5,8.53,1757.18,11.77
108.64,466,8.3,5.8,2702.8,8.93
69.18,220,6.2,5.21,1146.2,4.66
58.51,280,13.3,9.31,2606.8,11.14
65.67,136,1.8,9.32,1267.52,9.04
47.0,106,29.4,9.69,1027.14,0.68
38.75,118,17.7,1.26,148.68,13.57
77.63,237,16.8,1.61,381.57,8.41
47.59,309,19.7,6.77,2091.93,13.1
50.24,456,15.0,5.42,2471.52,13.3
101.95,388,1.1,0.19,73.72,6.95
145.6,475,18.4,0.63,299.25,7.86
94.51,100,21.5,8.88,888.0,6.53
20.78,261,12.6,8.69,2268.09,7.02
20.58,481,22.7,3.58,1721.98,13.48
143.2,305,6.9,8.91,2717.55,11.93
51.62,354,6.7,5.94,2102.76,2.33
22.89,286,4.9,8.06,2305.16,9.35
93.87,328,11.2,4.28,1403.84,14.94
97.31,103,25.4,1.14,117.42,9.14
100.79,63,24.9,4.34,273.42,11.9
47.44,175,11.5,4.58,801.5,11.65
12.12,282,17.7,5.51,1553.82,5.58
145.1,441,21.7,1.06,467.46,5.89
45.13,293,7.3,9.91,2903.63,11.0
104.64,226,5.1,2.45,553.7,7.75
108.93,7,29.2,1.99,13.93,8.77
95.4,127,18.6,5.27,669.29,10.84
53.81,424,29.4,5.38,2281.12,11.77
47.95,92,10.2,4.4,404.8,4.44
93.67,423,21.1,7.72,3265.56,2.63
131.25,190,6.8,5.17,982.3,4.73
142.54,359,7.9,6.1,2189.9,7.86
24.83,476,15.4,7.24,3446.24,5.46
31.68,462,9.7,0.26,120.12,8.74
142.26,53,5.1,5.71,302.63,1.28
113.11,242,8.0,8.84,2139.28,7.89
133.62,486,1.2,0.18,87.48,5.84
38.37,132,21.2,4.06,535.92,8.25
92.26,490,14.8,9.26,4537.4,6.63
108.16,466,2.9,3.54,1649.64,4.62
105.22,364,5.2,4.59,1670.76,13.61
67.14,112,3.2,9.82,1099.84,3.18
12.16,409,18.4,2.0,818.0,10.38
91.61,7,2.9,0.66,4.62,13.91
45.43,230,22.7,8.6,1978.0,8.31
73.04,156,0.7,8.69,1355.64,13.21
144.06,197,7.6,4.73,931.81,2.31
65.86,323,26.7,5.15,1663.45,7.66
127.57,364,21.6,8.36,3043.04,7.13
36.4,223,2.3,7.39,1647.97,0.62
104.14,367,24.7,2.66,976.22,6.93
146.78,490,14.8,0.18,88.2,5.85
24.27,250,25.4,4.8,1200.0,10.21
11.16,404,18.1,8.59,3470.36,14.11
70.7,83,20.5,8.96,743.68,1.74
